sample,AML_TCGA-AB-2872-03,AML_TCGA-AB-2812-03,AML_TCGA-AB-2919-03,AML_TCGA-AB-2921-03,AML_TCGA-AB-2836-03,AML_TCGA-AB-2983-03,AML_TCGA-AB-2843-03,AML_TCGA-AB-2978-03,AML_TCGA-AB-2909-03,AML_TCGA-AB-2882-03,AML_TCGA-AB-2845-03,AML_TCGA-AB-2877-03,AML_TCGA-AB-3012-03,AML_TCGA-AB-2865-03,AML_TCGA-AB-2851-03,AML_TCGA-AB-2930-03,AML_TCGA-AB-2887-03,AML_TCGA-AB-2991-03,AML_TCGA-AB-2826-03,AML_TCGA-AB-2946-03,AML_TCGA-AB-2969-03,AML_TCGA-AB-2817-03,AML_TCGA-AB-2862-03,AML_TCGA-AB-2885-03,AML_TCGA-AB-2821-03,AML_TCGA-AB-2965-03,AML_TCGA-AB-2819-03,AML_TCGA-AB-2891-03,AML_TCGA-AB-2914-03,AML_TCGA-AB-2880-03,AML_TCGA-AB-2944-03,AML_TCGA-AB-2867-03,AML_TCGA-AB-2932-03,AML_TCGA-AB-2837-03,AML_TCGA-AB-2948-03,AML_TCGA-AB-2890-03,AML_TCGA-AB-3005-03,AML_TCGA-AB-2879-03,AML_TCGA-AB-2984-03,AML_TCGA-AB-2910-03,AML_TCGA-AB-2858-03,AML_TCGA-AB-2967-03,AML_TCGA-AB-2868-03,AML_TCGA-AB-2929-03,AML_TCGA-AB-2886-03,AML_TCGA-AB-2814-03,AML_TCGA-AB-2863-03,AML_TCGA-AB-2963-03,AML_TCGA-AB-2860-03,AML_TCGA-AB-2975-03,AML_TCGA-AB-2993-03,AML_TCGA-AB-2966-03,AML_TCGA-AB-2874-03,AML_TCGA-AB-2933-03,AML_TCGA-AB-2959-03,AML_TCGA-AB-2972-03,AML_TCGA-AB-2987-03,AML_TCGA-AB-2973-03,AML_TCGA-AB-2931-03,AML_TCGA-AB-2897-03,AML_TCGA-AB-2822-03,AML_TCGA-AB-2998-03,AML_TCGA-AB-2840-03,AML_TCGA-AB-2924-03,AML_TCGA-AB-3006-03,AML_TCGA-AB-2810-03,AML_TCGA-AB-2842-03,AML_TCGA-AB-2889-03,AML_TCGA-AB-2908-03,AML_TCGA-AB-2841-03,AML_TCGA-AB-2964-03,AML_TCGA-AB-2943-03,AML_TCGA-AB-2920-03,AML_TCGA-AB-2994-03,AML_TCGA-AB-2980-03,AML_TCGA-AB-2849-03,AML_TCGA-AB-2834-03,AML_TCGA-AB-2928-03,AML_TCGA-AB-2937-03,AML_TCGA-AB-2816-03,AML_TCGA-AB-2976-03,AML_TCGA-AB-2977-03,AML_TCGA-AB-2869-03,AML_TCGA-AB-2838-03,AML_TCGA-AB-2830-03,AML_TCGA-AB-2884-03,AML_TCGA-AB-3001-03,AML_TCGA-AB-2955-03,AML_TCGA-AB-3011-03,AML_TCGA-AB-2820-03,AML_TCGA-AB-2942-03,AML_TCGA-AB-2854-03,AML_TCGA-AB-2949-03,AML_TCGA-AB-2992-03,AML_TCGA-AB-2950-03,AML_TCGA-AB-2927-03,AML_TCGA-AB-2925-03,AML_TCGA-AB-2833-03,AML_TCGA-AB-2844-03,AML_TCGA-AB-2873-03
MBOAT2,3.0144802735199,3.3256454547579866,3.2272789944683207,3.0130691500195215,3.2526730006666775,3.201963134415532,2.9530975823352095,3.442638341868637,3.315319867222916,3.198714155715304,2.8188914530324776,2.848477724769995,2.628796920721098,3.3265229671368477,2.82980897713492,3.0805723951611,3.361543797967865,2.871449415677,2.971184847326621,2.6814717545401536,2.7262644883464144,3.420980865687691,2.5625965662006465,3.322908794115206,3.28658548326394,3.1740388264448027,3.34289603673962,2.502075956045791,2.9911907535072837,2.0664336735159727,3.0665197814297467,3.064210310689048,2.9819439602130258,2.4053933808055907,3.4553601018680973,2.4948251905956806,3.0335287218805123,3.2730533176595378,2.8587966334402144,3.419269203684064,2.91286060176872,3.491352875338851,3.392125050614879,3.118525848935668,3.2854909973639157,2.8206487193571883,3.235711744522787,3.2819949178031216,3.3116920136121095,3.0550915098402682,3.0733746767168886,2.4365882936601175,3.150592169341025,3.3551854523096787,3.20114765374676,3.622649279053673,2.490493116199848,2.4267478089065775,2.997238203924188,2.602741913282391,2.627793582682482,3.049700461453794,3.1781887702340077,3.1996409388881975,3.4891061562887176,2.957487482828422,3.047939663213024,2.87215895722894,3.406740733720572,2.640644062793131,3.517111884473263,3.2602967005482104,3.3043504089258735,2.9336859344699397,3.4245190444754536,3.451685886470018,3.38355223995426,3.4597463541308677,3.0612750547941516,2.9291092484544863,3.4891318528527173,3.204015477399888,3.3100492253513827,3.5168472310645402,3.0382605751753498,2.9596588890925988,3.176897182848144,3.1484460755288834,2.971019260337362,3.0807770303370394,2.7488261543432393,3.4332666151758744,3.4247474497497525,3.44960099040911,3.440473877295558,3.355481483733232,3.036503333738988,3.1142337444270876,3.2582023111227643,3.2962811895817383
C1R,2.839455765224628,2.8417316434824973,2.915253179019917,2.650603740197111,2.5128336770486692,3.143801547650304,2.8859062046307096,2.8922744397853437,2.1838358314496795,3.3229952944024816,2.6067975279833946,2.6415460290875235,3.1040011103212146,2.503806660910403,2.31388432800847,2.5078453714400295,2.9974550065555636,2.667596972530163,2.2537170339361987,2.6091876048704252,2.5533850805542766,2.8827017340682306,2.4489537961494703,3.086664895128172,3.28374401658845,2.561619411860912,2.813401552176019,2.6280036414147925,1.6142858061190464,2.108223341173871,2.7873697736252154,2.6155810865666336,2.61826215206602,1.7179121696444288,2.778713221086107,2.840765337323874,2.893070923949094,2.8075816134673137,2.8730060081050666,2.8748559706241754,2.699795910570479,2.7644735509926663,2.9991521675883135,2.8306609743997635,2.354508580870173,2.632198405986,2.8296872221556604,1.8827212951065664,2.8813905399555044,2.399553938384354,2.8969886581644997,2.757065929161296,2.4557546221861903,2.9350825233186613,3.0025945167084522,2.372757125948442,3.0914798169440867,2.4267478089065775,2.5786730878811137,2.728725961220202,2.6488105441032066,2.1115655449595176,2.5462647828393536,2.1115655449595176,2.8818212127255665,3.113033665299892,2.690573537325647,2.2520219888995117,3.1093104069088437,1.8454298328511518,2.7728357966600026,2.9583601499153684,2.831512468806479,2.3467583722268026,3.005256250067778,2.976766874048959,2.7956838408356894,2.718701366161176,2.943583814552674,0.9796595517158244,2.6927396291484014,2.6606320359539883,3.0376633532050006,2.976345304040173,2.878705726186447,2.484241269251534,2.987357251221771,2.1666511809498012,2.9684963089779375,2.615439839744425,1.7950188128592286,3.1421519971914895,2.8941580947820977,3.187498562412183,2.7770093373255023,3.129497344287119,2.693252761905285,2.679198570566922,2.7544599736254787,2.8075610066291836
SRD5A1,2.4543864902288575,2.7482465302666963,2.672085844372355,2.888733509152026,3.1419885727029437,2.9977801494268754,3.037505223644817,3.118160353120777,2.979275415946767,2.9700253390889966,3.001694171542067,2.5963865755300573,2.950617715096224,3.0755155172456745,3.1549071990476683,2.8444459146947287,2.973666374214254,2.6831125218131677,3.015836508675844,3.0795999814932293,3.11378383173029,3.1026917210784326,2.829707515365787,3.114833409849323,3.1824857294737248,3.0261272348503065,3.0570169653655386,3.1657511840142583,2.914583657253542,3.126592975823274,3.0939657503694473,3.021302044666106,3.2172307162206693,3.1875143981928162,3.1969846635292183,3.052346331478887,2.956688622627363,2.82543966474976,3.126411258510841,2.952948537817248,3.0739572999433245,3.0277025677550076,2.9014751469012285,3.0987564078081427,3.1044373094461304,3.0592168165537985,3.17283950551864,2.8529177130124275,3.060462487986107,2.952464036765638,2.6926726853314813,2.933383791472236,3.0064775640712047,3.1832165297523276,2.8361463210768347,2.8667497575369825,3.1820725046371026,3.2354819952815173,2.9753183573164605,2.415163729572427,3.0631404973098606,3.2039998217128844,2.938116385260273,3.099194195314719,2.7062210941412017,2.6749125529080064,3.063917053692312,3.1487389127375254,3.016656768899667,3.09953086455943,2.8553519010819617,2.9188632372745946,3.0362395628193597,3.026959366564558,2.889746090746966,3.2278642725465074,3.0808111333779093,3.0683268614345054,3.2631696521543048,3.165349218326419,2.7481176932855678,3.16346652890916,2.790709491923528,3.030442025156869,2.8994656874544935,3.0126938089097304,3.0125150407202512,3.0831963451982154,2.8062828074782074,3.095114258505456,3.179733966057406,3.242846364036158,3.0250287944915226,3.185914105902347,3.1083571780904182,3.097003928099888,2.9812133429709053,3.2076430126865327,2.9997294693167893,3.1095444369725342
FAH,3.4793987278353686,3.503882967738278,3.376971001433848,3.513579174272785,3.380272301041175,3.4142979285391943,3.4148255878820892,3.4683487133733504,3.373411570454829,3.408603179343371,3.383151297386686,3.378497751119336,3.4923018649820023,3.289332827552519,3.3152908805631958,3.416137135064636,3.3497191134777933,3.4223137462801634,3.2404211916752197,3.361838527705001,3.3115757715275547,3.354508580870173,3.5477336020028396,3.3776096569593372,3.412754432219462,3.36813973900714,3.4292410156109927,3.216113358446301,3.455531073918742,3.371377643158024,3.4023401722177145,3.2972354452441874,3.3464179935438767,3.358972887118979,3.2909993619157634,3.1734632768247844,3.2178821088389675,3.461659517131106,3.2571313407734253,3.436761504736685,3.4003603141475964,3.3022898018932745,3.4090786012866823,3.3509073667873865,3.3501436020177984,3.4003603141475964,3.409227987260503,3.4068223510455042,3.3886166329212206,3.4145550174551205,3.4366282672928437,3.2512646288942513,3.3805493774012243,3.241809682290007,3.26723614181241,3.3822660641190536,2.895380183497831,3.1604200618542526,3.531705835472824,3.4252713017253114,3.269601731612347,3.3972964240255714,3.3533091747040014,3.4066455076720024,3.5631825412798888,3.4589593866180968,3.2938707201071526,3.5573243077385075,3.446653247286251,3.3979261468818764,3.338809462417687,3.326379149220896,3.4957207420966077,3.401439332325261,3.477625524299861,3.2932527564278797,3.327428690482135,3.3461342832834022,3.4867015032583932,3.1740548106570943,3.550198841943603,3.377734578239275,3.517326092156012,3.390186156634648,3.43373397997771,3.2909993619157634,3.368852143077419,3.30674344673225,3.3402489152463946,3.1045714980327532,3.3355690055567484,3.3730356492592586,3.4169748193944023,3.3278454197154916,3.3370688000463495,3.3224762148666986,3.4551233378816795,3.2587601074829395,3.494735604862796,3.3028892890399075
NUP155,3.4152313484010173,3.489812645079776,3.4316363303189976,3.3755677433877693,3.3770820922708897,3.4538204409512563,3.4863925942759635,3.407121575072706,3.4493632793147273,3.4704327426133577,3.437773707386217,3.394514141955959,3.3753036115506987,3.421317567933183,3.3520522563424913,3.456149034647996,3.4822287461103807,3.4436331713612947,3.338952046577129,3.4550049413159214,3.352038127441254,3.429696297651826,3.3405765107630376,3.5110884659237382,3.4877178617164075,3.454175893185802,3.461554751955533,3.519403515961421,3.485491231761261,3.463674765368456,3.4649949272654283,3.4599430289525945,3.36702153323231,3.361782393349347,3.4137836132264217,3.3909427728025427,3.3518544391323792,3.404548942806168,3.276332882913093,3.5127831209173626,3.4164884812607985,3.423793281884032,3.5085554215702843,3.438452550677982,3.473683023442587,3.440713057485803,3.541130697406972,3.454149566393752,3.5403993056306238,3.405189126609925,3.4866628932526136,3.4593266915460195,3.4853495378656407,3.4189050451268446,3.5115565920236276,3.4950299370981908,3.2810008407686344,3.303736918801234,3.405202744456009,3.385279166564306,3.453517579215498,3.470107311422428,3.352603175589902,3.3985145523965814,3.4845635281421945,3.270289719225357,3.486353976002037,3.450868121842755,3.413675312951179,3.238634023627348,3.5304578401000737,3.455465317835536,3.4106938650106717,3.3448142971732207,3.4986848874696057,3.5423075835102367,3.450986858374968,3.465687202505097,3.372213850784566,3.116298210182818,3.4497462390210094,2.874324841198096,3.4537546068516973,3.478907108737459,3.4518177405902466,3.374803018573348,3.4091465059196304,3.489337408889382,3.4385323935986807,3.443672950275787,3.357171927570577,3.398993310017453,3.4568587054695605,3.4501554973591926,3.4687266671155648,3.343606800994894,3.3317482043876603,3.342611632961442,3.416083074208358,3.426076856600817
HEXIM2,2.5868127723531114,1.9646943497559661,2.1661369657370906,2.7313135996923337,2.617580599005267,2.637030547965031,2.757492686261044,2.69619417350754,2.076388068512841,2.2367681200396574,2.5847460802330806,1.948899820666302,2.5707300720398383,2.3991437438915595,2.6603125729232566,2.726242686642698,2.2073931304583354,2.348289083289116,2.4829515133673103,2.601078425759108,2.70197038212958,2.4980210393929214,2.2832106179845306,1.8742854904980353,2.2010692178466638,2.5839041362434143,2.438186375691362,2.679378755416301,2.1278643565345456,2.301207169752481,2.1635309349377816,0.0,2.636659418798326,2.3169566681818305,2.6457247120066745,2.515233054874454,2.809702542865701,2.3384244147835584,0.0,2.869535856684192,2.4646159944970205,2.4655304900303734,2.311561240608419,2.4832611599521273,2.5023560638111384,2.763815217641518,2.249506020989147,2.3261058556764724,2.482383655293681,2.1618554430213495,2.0287459422271237,2.515838582610759,2.414920275544493,2.6842577050589314,0.0,2.2799466677945373,2.6963277316488026,2.393443659194643,2.3575238541963053,2.4693911043010086,2.1635309349377816,2.201131966907887,2.568542918137802,2.3355118396875456,2.4883350464637273,2.435228530720723,2.3210622180738008,2.6348023395338536,2.316406446755871,2.3367404069672926,2.1649793109524347,2.5149301956726235,2.751485145049268,2.105409894040082,2.228664794816937,2.025950123608461,2.3781786552080417,2.408440141461644,2.7665315587824986,2.507946828571237,2.2454652387319203,2.84757605912479,2.363591626616724,2.191815289706898,2.6792210949038266,2.471759741653384,2.5456966030058017,2.4687396982373624,2.370443304821302,2.3290374626731705,2.411778740922068,2.548806499083631,2.4013574098902777,2.063295842029578,2.550285049088411,2.667665090051406,2.798610474611298,2.42867840994823,2.359746046905471,2.4522264117974455
GPC6,2.4356819274485546,1.5155106199690112,2.729965997446928,2.364796522858731,2.127336126577062,0.9380222618731112,0.0,2.0717626693000915,0.0,3.119306370827565,0.0,2.542431410428481,3.2259997976406942,0.8960780553970644,0.0,0.0,2.8822713241100657,2.9518675043269025,2.540572889777661,0.0,0.0,2.6213368858135637,2.4817380906005297,3.6038814828842076,2.3162036806898176,0.0,0.0,0.9106559207639873,0.0,0.0,3.0720886458595134,1.7467427157777362,0.0,1.7179121696444288,2.463910130225693,0.0,0.988775562337746,0.8847932625435265,3.33295134551904,1.2893623404769399,1.889473542531109,0.0,2.347750684937139,0.0,0.0,3.5610328014168906,0.0,0.0,3.302699234718638,3.193062046715538,2.9716447114907867,0.0,1.6742798513794483,0.0,1.414893222560799,2.7668495454799387,2.409363779269573,0.0,2.446097392334211,2.919034919691949,0.0,2.280243695866017,1.38316512484753,1.6205864104518777,0.8630662282725983,3.0511632525821146,0.0,0.0,3.423914267673099,1.1929516180698496,3.097425391659145,3.4120227256150533,3.217556449293681,2.9941814347265936,0.0,3.2945913433427108,0.890485605035531,3.03319391421362,0.0,0.0,0.0,2.6959492847980124,0.0,2.2078928516413328,3.249369487617492,1.3980219501811995,3.5678131293786617,0.0,3.0412780327060243,1.761838413195023,0.0,1.2711268267825155,0.0,2.558634996882715,1.235604532763299,1.283388439432307,1.1349437493428218,1.4063733986082394,0.0,1.5302205988851105
ABCC6,3.2570257090794072,3.1633699144747767,3.1354856189760363,2.7310746008069926,3.1404841981757143,3.036098865274087,2.774713276050263,3.1603393800782484,2.7167934017189266,3.0628124924050213,2.549225575452399,3.0208044165303836,3.3551008607447477,2.9870661431841827,3.2016652237644254,2.475551866907544,2.740927560318628,3.2913825400231023,3.0735460609151546,2.7506708137309865,2.8762910089698295,2.9468992582932416,3.023273097517625,2.8492587127559856,2.6281436635799835,2.8308840334193976,3.1462641948665255,2.740776484865232,2.624498663238289,2.3711685154984274,2.8835426193133284,2.3582555867051274,3.0827025893302498,3.130584976814115,3.353789056834416,2.9111354859242327,3.167630896299684,3.252990829911105,3.05604588557492,2.8978986865386225,2.983294627463647,3.2246577341207385,2.720869433193588,2.8088998392577693,2.9313048436506692,2.7829327048208365,2.2911320120087533,3.1222917042684486,2.8698714061777126,3.1167140755128067,3.295340997680177,2.824156843728829,2.753818443173543,3.114833409849323,2.7973035633978975,2.9926053027606594,2.665438252514157,3.0265699178530276,2.885457226053902,3.381047980789973,2.674483249989797,3.334711279585652,3.2732174731034953,2.7186136989754845,3.2127405222807903,3.1773118924781167,3.324277773335891,3.082140523572028,2.7850692243786628,3.101364332331652,2.9526504025800975,3.0533894195446347,2.784315519889361,3.217913120200186,3.0369076888404383,2.7658317412406186,2.8252768300548667,2.6036678821374797,3.0153905193928607,3.1185590712368727,3.2041563709383616,3.0722087239224964,3.047084639729619,3.2579308727323326,3.003494300345303,2.961364027314754,3.1250559167905725,2.626065272540284,3.321408631163561,3.0556295083460436,2.7692851178066085,3.270678436711808,3.219153028351698,3.153059480707883,2.9765286104849316,3.1575288399066572,3.192509818941948,2.611054315062484,3.144731650181919,3.012443527241538
QPRT,3.0320126561783427,3.074591063870014,3.3874176886749536,3.1843437779529076,2.9927140568156063,2.85897561429202,3.24497836604682,2.860446393388444,2.9456451558375156,3.321293169375513,2.985409348197409,3.426761224770409,3.205361231318354,2.954959340785999,3.0938812651448204,3.058368452459825,2.952631767081969,3.16655477955717,2.9842794520690274,2.988611982198006,2.6402044389510584,2.9544010654749195,3.3398357539743495,3.0624153340341347,3.0197019144425483,2.9703014970175903,3.288417627311717,2.7507565544659283,2.9843706055362684,2.879803772127296,2.964694349755966,2.897511510582005,2.7483109444429443,2.7271144979126456,2.633454460692711,3.1216951315739303,2.9284461276633786,3.4228788389573066,3.312461880949154,2.853796090492917,3.028463067778848,2.8676592891491106,3.19348790661689,2.8121285194512713,3.3438767996243426,2.344260394985419,2.9380787366422934,2.77380648432652,3.1612105045717125,2.963085653782851,3.136010874022723,3.068137654399322,3.126097329231895,2.7328335747409285,2.422851934800716,3.2327528407689594,2.7806250635770766,2.524189078449365,3.3461342832834022,3.2276178686106585,3.245252252149377,3.1157823706346717,3.117478954649723,2.874659278820292,3.3680559036310918,3.371210343455566,2.8806267584821232,3.2972941480585343,3.197204895896237,3.2282953781946846,2.9196261139086115,3.123649644098186,3.1043366598147357,3.1445358889476114,3.1229045914706086,2.937269053627492,2.838850946165649,2.9141817950022695,3.279872401220468,2.9181381306334835,3.2818910910458046,3.031889185337333,3.3003726961375177,2.8187483254816583,3.238205996783222,3.0918352126567106,3.1604523333013153,2.8386089475281047,3.230372117324181,2.950319097751636,3.1457426602776053,3.0072313888941844,3.1119327151302763,3.039296344571228,3.2711567144994635,2.728943588542296,3.0003606286835147,2.5568217653347816,3.0698052616868066,2.65812006155563
PALLD,3.1108810238276527,2.9814325669964843,2.7491909834010495,2.759560669251084,2.856268644518493,2.988484740376193,2.7228812860011153,3.0308657345138066,3.185152948233335,3.2340567327696066,2.9315317835941235,2.7203003572529765,3.024337411326372,2.82850972729875,3.0358702024937965,3.0108514347454602,3.404290064444836,2.6424936424325476,3.107219168347857,2.911346444103572,3.103531209877993,3.1228052220425364,2.725850199627158,2.9496283083149892,3.2249046441060902,3.1930147211881055,2.816497311486011,3.218502209444198,2.988939123932036,3.0257198464836184,2.82273014794452,2.997220135567517,3.5442380741516777,3.1454166053931996,3.0376282148005442,3.315667661719918,3.030088838942588,2.9137415316800865,2.8990982721040828,2.888577664269119,2.860227858917474,3.2566936733953438,2.8792744614522734,2.8639384504239715,2.8741674319575057,2.8099288657214307,2.8324647361086344,3.202292332526941,3.0014419741739062,3.134943749342822,2.975850260271166,2.9653964361059146,2.8469746354705534,3.0396999177209514,3.127963378123582,2.885632929963779,3.4294820651770084,3.3600832959133315,2.9828749608980614,2.9255057805467075,2.8965818641279997,2.8867842370605192,2.886003790182657,3.1032626266060848,2.749920364859095,2.9509162706440613,3.3314185978348148,2.8980148190667627,2.8004133126387574,2.681921465440099,2.928351371235498,2.9961898650024725,3.0959919129246027,2.914966279165291,3.0354303644871554,3.4222195426441493,2.872612092816161,3.0156759684163013,2.805333733838247,3.332020431275047,3.1166974432010157,2.6606320359539883,2.898711417989495,2.914009534050323,2.993855479702099,3.599055894590331,3.047869884369181,3.1871026113937058,2.749856022502597,3.234562632265791,2.9555359984080294,2.9274034645003306,3.0988742867444494,3.1237986084626215,2.9582116481096903,3.4175150028850863,2.9056012120282046,3.1746940339737346,2.7503492405841503,3.361136691224489
SLPI,3.2618767798680803,2.9090434131655782,0.0,2.972931551873542,2.81145047917205,1.6712480752228742,1.782240799936093,2.780415094861688,0.796265488952206,2.9651008624435633,2.0834516698714833,2.2416876707424036,3.181468347660675,1.7421355947546207,1.9431336756907105,2.2792632710638343,0.8413290945692327,3.3470986706222683,2.864176237701529,2.0780974230266613,2.964084365873192,1.7260464564820015,2.8793724966002707,1.6721537502837793,2.856547537804078,3.0907179597677996,0.0,1.6437638543373423,0.0,0.0,2.076388068512841,3.0075722755323446,2.9171070886069637,2.7806880482332126,3.0427668912477395,1.3242921767367393,3.2577649685713874,2.6336869434573122,0.0,1.0721744169243166,2.796556225095932,2.7946030146487564,2.6370537403682897,1.8347516608514998,1.1626612108566494,2.056930288382672,1.518384063528784,3.0473464354346653,2.178778370084407,1.4119142930677726,2.2885062204549724,0.0,2.5230349624982664,2.6678240184279733,1.0436944612259778,0.946131951910697,0.0,2.583856010314267,0.7179121696444287,3.328118383959432,0.0,3.4558729572469584,3.498927371166956,2.892099542926072,2.0818168105916977,3.028905034733739,3.113617161785455,1.1774713644449508,2.1621133376956245,3.5865846203708402,2.1649793109524347,1.6441793172749548,0.0,3.3108199695968277,3.129645706104806,0.0,3.1082400714674483,0.7792176893146477,1.4107752590082425,1.8229340480283713,3.1096112957326816,2.120418300156448,2.542357115552914,3.2249817948112476,1.239825714946621,2.2756626689794053,3.2239630731454896,0.0,1.0413831790194066,0.0,0.0,2.321264302484593,1.9712952280951592,2.940580232473891,2.127963378123582,2.2298955008338943,3.149698351524118,1.6740086086172248,2.617768645804398,2.8033510450054857
RFX5,3.573677479984549,3.527846038565188,3.5961957207627404,3.6331405495223956,3.5576919108187437,3.5962911513024314,3.5919665871004156,3.5594428659780784,3.591631549683758,3.6175688452664465,3.592600552123341,3.5880609654018087,3.5117083840896552,3.6094831313066704,3.551577538492862,3.6289018808919358,3.6157929308744308,3.4722278029890448,3.50255974439609,3.5832181901467473,3.5591736265414093,3.6578343329728495,3.5312067668648295,3.5643659732891675,3.559748758904859,3.546931491156736,3.5688712026781064,3.580193734286795,3.5324915186126455,3.551516017628014,3.5874129999559785,3.517767007851529,3.577307968938678,3.469990138221073,3.586536583776698,3.578190007617132,3.6596506029549833,3.607791902312463,3.4713045363881854,3.559185865787734,3.6126591715609844,3.5032851228726507,3.5428275851611555,3.5819055598129417,3.630743272340402,3.5623645519652314,3.5293961945587555,3.5208245126256346,3.497625138426279,3.6368449953156676,3.5562209361651553,3.5937003586428147,3.5642440148600207,3.550260419001241,3.6501441587648475,3.5997105532370957,3.504175439861695,3.5260312409950276,3.592468997384647,3.5412050554649666,3.5519220068633333,3.510784735322243,3.4772887577265648,3.585226970569657,3.571373435973201,3.549053029337288,3.5312816381628322,3.5486092445443975,3.4901465012062203,3.476718665918673,3.5440278255416,3.6183561341217105,3.534982919305867,3.480704585861674,3.475188670225608,3.529521134590607,3.484550639168564,3.6021361506135317,3.580181671972223,3.538898171687343,3.546215384779364,3.5300457646016468,3.577960487813779,3.5751307720688836,3.602777538460887,3.53912157978786,3.5288838272746417,3.5784919517375324,3.5579614268931965,3.6251301880593596,3.5257807448375593,3.5430751391342548,3.606134230798513,3.518497371601953,3.6021480307579754,3.637610246225287,3.5880609654018087,3.5165573168536346,3.56968551215184,3.474410083593772
IGF1,2.606418538363368,2.2415961553095407,1.847435749362521,1.1921941652833452,2.49205826503495,2.8307218120982,2.4081140104134113,2.849979249687377,2.254533576760122,2.9732622682441097,2.198116929152455,0.0,2.6687772212017213,1.831958289198261,1.2318624493431043,1.0387873305055693,1.97166310300877,2.584048504399197,2.0992615354492012,2.346304516134695,1.7992116709756703,1.9231872207101692,1.3704433048213018,1.6721537502837793,2.7387678368001915,2.3487423155852882,2.528496306779912,2.65041992519221,1.6142858061190464,0.0,2.0340395943536387,2.492032620542377,2.0671568203096142,2.474591791394583,2.1710146261112584,2.1976452597982394,2.5303704399807345,1.8209754166051624,1.9655442002317045,1.8574635220432223,2.277597993700956,2.6908416837956146,2.7095773814687085,2.2315552903560407,1.741876815374395,2.5057893279100703,2.439516759807409,2.1150998478279903,2.9069675372922728,2.3521087705637806,2.466366093255754,2.418621747130669,2.148803979601484,2.0105650294557433,2.4954393429512844,2.5014391451588724,3.3332090309878524,2.244826184630777,2.802565477307944,1.4343480006925688,2.6805269051111322,0.0,2.1671330913129987,1.855431641031734,2.5245150743926543,1.5166707684832,2.6172984828408463,1.663663411775047,2.610723681703054,1.1929516180698496,2.666506654559689,2.3167250215787494,2.2686140455336408,1.899987643095152,2.287206308794953,2.863125714718989,2.49988414589191,2.2178510968111316,2.41999724515669,0.0,2.0850846786286494,0.0,2.670273840000843,2.922806773187886,3.061084920601308,1.3980219501811995,2.1765142681221357,2.0196307563355083,2.035729468920619,1.761838413195023,0.9503190977516363,2.886686704286404,1.7250430852817489,2.837034966154126,2.44924440907816,2.694345349563721,1.9628821276428663,2.3213797665828473,2.1559434783584064,2.740862815632908
PAIP1,3.1688345531901843,3.377415313465736,3.345864706848355,3.3478357085622394,3.2543672814408335,3.3071953435138846,3.2561954765417407,3.3563551270297283,3.311633893740577,3.2806000488481644,3.33528315355643,3.316609184327823,3.345055675179296,3.2978517056957424,3.2475478068902977,3.321293169375513,3.325774957367404,3.299801462275443,3.280020930545733,3.351600062857209,3.2824694592759407,3.2512646288942513,3.238083680070977,3.3125780516621215,3.2941207730295043,3.3435215277708306,3.423013352214925,3.2692426512692854,3.337625469703808,3.282484286182145,3.3352116817057853,3.356439645085615,3.2805406627967066,3.225398337340744,3.241733426281993,3.2930908650468096,3.2925609116570564,3.34525442674739,3.526732398937141,3.3759707987713865,3.3517272566012535,3.286393268824986,3.1801956106453972,3.335926240928362,3.34339360848355,3.3791773288908074,3.389263924140779,3.3738987299659833,3.364572432295856,3.3144500139868995,3.334096262135232,3.3698712469539864,3.2621023642823954,3.3146095263472826,3.347807367910621,3.3386383428230313,3.3353546218664976,3.2730234692083244,3.3497049617085377,3.25114341438898,3.3977071440194884,3.251294930929326,3.2501581688129644,3.248398210821006,3.3091325217135665,3.3691593460645315,3.379787289328443,3.3110671022555955,3.3290231065701303,3.2101082784893586,3.3512042772579944,3.297528935432843,3.277746757355166,3.187736080872319,3.381311063121742,3.394692478551314,3.3562001643996497,3.3209034176048355,3.3006948308711106,3.239306380774194,3.329841176530627,3.2180371589794636,3.3267099089966723,3.3211343943272063,3.287250643254617,3.272172528644111,3.3217116743992867,3.324565814034618,3.315131443523487,3.2566483898806773,3.3213364686289255,3.2806742779750397,3.3540994837643288,3.2609740893142614,3.3709314674984054,3.2431206551458933,3.242282379597132,3.3446722912435343,3.283032774616415,3.2027468159858143
